YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Data_Value,Sample_Size,Gender,Race,Age,Education
2015,SC,South Carolina,Cigarette Use (Adults),Current Smoking,18.1,"1,620",Female,All Races,18 to 44 Years,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,20.1,"7,078",Overall,All Races,All Ages,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,19.5,"2,931",Male,All Races,All Ages,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,20.6,"4,147",Female,All Races,All Ages,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,,,Overall,African American,All Ages,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,41.7,707,Overall,American Indian/Alaska Native,All Ages,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,,,Overall,Asian/Pacific Islander,All Ages,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,23.7,78,Overall,Hispanic,All Ages,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,17.6,"6,041",Overall,White,All Ages,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,23.6,321,Overall,All Races,18 to 24 Years,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,25.4,"1,445",Overall,All Races,25 to 44 Years,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,20.1,"2,664",Overall,All Races,45 to 64 Years,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,9.8,"2,648",Overall,All Races,65 Years and Older,All Grades
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,38.6,396,Overall,All Races,Age 20 and Older,< 12th Grade
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,23.5,"2,076",Overall,All Races,Age 20 and Older,12th Grade
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,15.7,"4,514",Overall,All Races,Age 20 and Older,> 12th Grade
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,36.2,378,Overall,All Races,Age 25 and Older,< 12th Grade
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,22.4,"2,005",Overall,All Races,Age 25 and Older,12th Grade
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,15.4,"4,362",Overall,All Races,Age 25 and Older,> 12th Grade
2015,SD,South Dakota,Cigarette Use (Adults),Current Smoking,27.5,958,Female,All Races,18 to 44 Years,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,21.9,"5,709",Overall,All Races,All Ages,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,22.8,"2,229",Male,All Races,All Ages,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,21.1,"3,480",Female,All Races,All Ages,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,19,700,Overall,African American,All Ages,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,52.1,55,Overall,American Indian/Alaska Native,All Ages,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,,,Overall,Asian/Pacific Islander,All Ages,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,6.6,76,Overall,Hispanic,All Ages,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,22.7,"4,667",Overall,White,All Ages,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,18.5,249,Overall,All Races,18 to 24 Years,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,24.1,"1,023",Overall,All Races,25 to 44 Years,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,25.9,"2,272",Overall,All Races,45 to 64 Years,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,13.8,"2,165",Overall,All Races,65 Years and Older,All Grades
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,36.7,632,Overall,All Races,Age 20 and Older,< 12th Grade
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,24.9,"1,812",Overall,All Races,Age 20 and Older,12th Grade
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,16.2,"3,183",Overall,All Races,Age 20 and Older,> 12th Grade
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,35.1,623,Overall,All Races,Age 25 and Older,< 12th Grade
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,25,"1,755",Overall,All Races,Age 25 and Older,12th Grade
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,16.8,"3,066",Overall,All Races,Age 25 and Older,> 12th Grade
2015,TN,Tennessee,Cigarette Use (Adults),Current Smoking,21.1,726,Female,All Races,18 to 44 Years,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,15.2,"13,916",Overall,All Races,All Ages,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,18.2,"5,520",Male,All Races,All Ages,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,12.4,"8,396",Female,All Races,All Ages,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,17.1,"1,027",Overall,African American,All Ages,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,38.3,107,Overall,American Indian/Alaska Native,All Ages,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,5.1,288,Overall,Asian/Pacific Islander,All Ages,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,13.1,"3,624",Overall,Hispanic,All Ages,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,16.8,"8,400",Overall,White,All Ages,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,16.1,723,Overall,All Races,18 to 24 Years,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,17.6,"3,125",Overall,All Races,25 to 44 Years,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,16.3,"4,865",Overall,All Races,45 to 64 Years,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,6.7,"5,203",Overall,All Races,65 Years and Older,All Grades
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,20.7,"1,944",Overall,All Races,Age 20 and Older,< 12th Grade
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,20.7,"3,329",Overall,All Races,Age 20 and Older,12th Grade
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,11.3,"8,393",Overall,All Races,Age 20 and Older,> 12th Grade
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,20.6,"1,905",Overall,All Races,Age 25 and Older,< 12th Grade
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,19.8,"3,136",Overall,All Races,Age 25 and Older,12th Grade
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,11.3,"8,104",Overall,All Races,Age 25 and Older,> 12th Grade
2015,TX,Texas,Cigarette Use (Adults),Current Smoking,13.1,"2,124",Female,All Races,18 to 44 Years,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,9.1,"11,030",Overall,All Races,All Ages,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,11.2,"5,124",Male,All Races,All Ages,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,7,"5,906",Female,All Races,All Ages,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,15.2,53,Overall,African American,All Ages,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,15.9,111,Overall,American Indian/Alaska Native,All Ages,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,7.7,174,Overall,Asian/Pacific Islander,All Ages,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,10.1,857,Overall,Hispanic,All Ages,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,8.7,"9,588",Overall,White,All Ages,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,7.7,926,Overall,All Races,18 to 24 Years,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,11,"3,637",Overall,All Races,25 to 44 Years,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,9.3,"3,861",Overall,All Races,45 to 64 Years,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,5.2,"2,606",Overall,All Races,65 Years and Older,All Grades
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,19.9,506,Overall,All Races,Age 20 and Older,< 12th Grade
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,16,"2,904",Overall,All Races,Age 20 and Older,12th Grade
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,5.6,"7,360",Overall,All Races,Age 20 and Older,> 12th Grade
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,19.6,491,Overall,All Races,Age 25 and Older,< 12th Grade
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,15.9,"2,649",Overall,All Races,Age 25 and Older,12th Grade
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,5.8,"6,934",Overall,All Races,Age 25 and Older,> 12th Grade
2015,UT,Utah,Cigarette Use (Adults),Current Smoking,7.4,"2,347",Female,All Races,18 to 44 Years,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,16,"6,289",Overall,All Races,All Ages,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,18,"2,783",Male,All Races,All Ages,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,14,"3,506",Female,All Races,All Ages,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,,,Overall,African American,All Ages,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,36.4,61,Overall,American Indian/Alaska Native,All Ages,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,,,Overall,Asian/Pacific Islander,All Ages,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,9.5,62,Overall,Hispanic,All Ages,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,15.8,"5,859",Overall,White,All Ages,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,18,320,Overall,All Races,18 to 24 Years,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,19.8,"1,278",Overall,All Races,25 to 44 Years,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,16.5,"2,758",Overall,All Races,45 to 64 Years,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,9,"1,933",Overall,All Races,65 Years and Older,All Grades
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,35.5,306,Overall,All Races,Age 20 and Older,< 12th Grade
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,23,"1,824",Overall,All Races,Age 20 and Older,12th Grade
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,10.7,"4,061",Overall,All Races,Age 20 and Older,> 12th Grade
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,32.1,299,Overall,All Races,Age 25 and Older,< 12th Grade
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,22.2,"1,752",Overall,All Races,Age 25 and Older,12th Grade
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,10.5,"3,904",Overall,All Races,Age 25 and Older,> 12th Grade
2015,VT,Vermont,Cigarette Use (Adults),Current Smoking,17.4,842,Female,All Races,18 to 44 Years,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,16.5,"8,371",Overall,All Races,All Ages,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,18.8,"3,510",Male,All Races,All Ages,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,14.4,"4,861",Female,All Races,All Ages,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,19.2,"1,291",Overall,African American,All Ages,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,18.9,57,Overall,American Indian/Alaska Native,All Ages,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,9.1,179,Overall,Asian/Pacific Islander,All Ages,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,15.3,282,Overall,Hispanic,All Ages,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,16.7,"6,262",Overall,White,All Ages,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,18.2,438,Overall,All Races,18 to 24 Years,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,19.5,"1,966",Overall,All Races,25 to 44 Years,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,17.2,"3,499",Overall,All Races,45 to 64 Years,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,8.6,"2,468",Overall,All Races,65 Years and Older,All Grades
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,33.1,592,Overall,All Races,Age 20 and Older,< 12th Grade
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,23.5,"2,105",Overall,All Races,Age 20 and Older,12th Grade
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,10.9,"5,541",Overall,All Races,Age 20 and Older,> 12th Grade
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,32,585,Overall,All Races,Age 25 and Older,< 12th Grade
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,22.8,"2,004",Overall,All Races,Age 25 and Older,12th Grade
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,10.6,"5,322",Overall,All Races,Age 25 and Older,> 12th Grade
2015,VA,Virginia,Cigarette Use (Adults),Current Smoking,16.4,"1,324",Female,All Races,18 to 44 Years,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,15,"15,561",Overall,All Races,All Ages,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,16.6,"6,788",Male,All Races,All Ages,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,13.4,"8,773",Female,All Races,All Ages,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,21.9,262,Overall,African American,All Ages,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,34.6,181,Overall,American Indian/Alaska Native,All Ages,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,9.2,551,Overall,Asian/Pacific Islander,All Ages,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,12.8,929,Overall,Hispanic,All Ages,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,14.8,"12,960",Overall,White,All Ages,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,14.4,848,Overall,All Races,18 to 24 Years,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,16.9,"3,069",Overall,All Races,25 to 44 Years,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,17.1,"5,925",Overall,All Races,45 to 64 Years,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,8,"5,719",Overall,All Races,65 Years and Older,All Grades
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,28.3,736,Overall,All Races,Age 20 and Older,< 12th Grade
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,21.7,"3,210",Overall,All Races,Age 20 and Older,12th Grade
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,10.8,"11,327",Overall,All Races,Age 20 and Older,> 12th Grade
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,27.7,700,Overall,All Races,Age 25 and Older,< 12th Grade
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,21.4,"3,032",Overall,All Races,Age 25 and Older,12th Grade
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,11,"10,926",Overall,All Races,Age 25 and Older,> 12th Grade
2015,WA,Washington,Cigarette Use (Adults),Current Smoking,14.4,"2,072",Female,All Races,18 to 44 Years,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,25.7,"5,833",Overall,All Races,All Ages,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,25.7,"2,620",Male,All Races,All Ages,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,25.7,"3,213",Female,All Races,All Ages,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,30.6,172,Overall,African American,All Ages,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,,,Overall,American Indian/Alaska Native,All Ages,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,,,Overall,Asian/Pacific Islander,All Ages,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,,,Overall,Hispanic,All Ages,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,25.3,"5,425",Overall,White,All Ages,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,25.5,374,Overall,All Races,18 to 24 Years,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,34.7,"1,315",Overall,All Races,25 to 44 Years,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,28.1,"2,360",Overall,All Races,45 to 64 Years,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,10.7,"1,784",Overall,All Races,65 Years and Older,All Grades
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,38.2,678,Overall,All Races,Age 20 and Older,< 12th Grade
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,26.8,"2,098",Overall,All Races,Age 20 and Older,12th Grade
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,20.9,"2,951",Overall,All Races,Age 20 and Older,> 12th Grade
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,37,658,Overall,All Races,Age 25 and Older,< 12th Grade
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,26.2,"2,009",Overall,All Races,Age 25 and Older,12th Grade
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,21,"2,778",Overall,All Races,Age 25 and Older,> 12th Grade
2015,WV,West Virginia,Cigarette Use (Adults),Current Smoking,33.6,899,Female,All Races,18 to 44 Years,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,17.3,"5,962",Overall,All Races,All Ages,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,19.8,"2,620",Male,All Races,All Ages,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,14.9,"3,342",Female,All Races,All Ages,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,36.4,321,Overall,African American,All Ages,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,47.6,62,Overall,American Indian/Alaska Native,All Ages,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,18.8,52,Overall,Asian/Pacific Islander,All Ages,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,12.3,165,Overall,Hispanic,All Ages,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,16.1,"5,194",Overall,White,All Ages,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,19.2,365,Overall,All Races,18 to 24 Years,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,20.1,"1,243",Overall,All Races,25 to 44 Years,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,19.5,"2,440",Overall,All Races,45 to 64 Years,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,8.2,"1,914",Overall,All Races,65 Years and Older,All Grades
2015,WI,Wisconsin,Cigarette Use (Adults),Current Smoking,28.9,326,Overall,All Races,Age 20 and Older,< 12th Grade
